,Time,Position,P,I,kp,ki,Setpoint,Pixel Lenght
488,16.26874566078186,532,-72,775037.8501093388,,,,
489,16.30962038040161,531,-71,776484.0917170048,,,,
490,16.34156370162964,532,-72,777928.0334055424,,,,
491,16.373605012893677,532,-72,779369.668119669,,,,
492,16.401575088500977,532,-72,780809.2889883518,,,,
493,16.432557344436646,531,-71,782246.7101168633,,,,
494,16.464540004730225,531,-71,783681.8604764938,,,,
495,16.49652075767517,531,-71,785114.7402026653,,,,
496,16.528502464294434,531,-71,786545.3492276669,,,,
497,16.56095266342163,530,-70,787973.6867387295,,,,
498,16.59392213821411,529,-69,789399.7493560314,,,,
499,16.624568939208984,531,-71,790823.6360504627,,,,
500,16.672651529312134,530,-70,792244.1569635868,,,,
501,16.704528331756592,531,-71,793662.4146237373,,,,
502,16.73660659790039,531,-71,795078.3947269917,,,,
503,16.76791763305664,531,-71,796492.1517467499,,,,
504,16.800906896591187,531,-71,797903.5665287971,,,,
505,16.83338475227356,531,-71,799312.675383091,,,,
506,16.86483073234558,532,-72,800719.5201268196,,,,
507,16.896916151046753,532,-72,802124.0547204018,,,,
508,16.927913904190063,532,-72,803526.3574757576,,,,
509,16.95991063117981,532,-72,804926.3564667702,,,,
510,16.992642402648926,532,-72,806323.998770237,,,,
511,17.052931547164917,532,-72,807717.3002552986,,,,
512,17.085792303085327,533,-73,809108.2029051781,,,,
513,17.109928131103516,533,-73,810497.3436396122,,,,
514,17.148638248443604,533,-73,811883.6585354805,,,,
515,17.174806833267212,533,-73,813268.0631246567,,,,
516,17.20679807662964,533,-73,814650.1323530674,,,,
517,17.23864436149597,533,-73,816029.8768026829,,,,
518,17.269911766052246,533,-73,817407.3387317657,,,,
519,17.30278754234314,532,-72,818782.4336049557,,,,
520,17.334840297698975,533,-73,820155.1886270046,,,,
521,17.366929292678833,532,-72,821525.633241415,,,,
522,17.398681640625,532,-72,822893.7916867733,,,,
523,17.452913284301758,532,-72,824258.0454537868,,,,
524,17.484987497329712,532,-72,825619.9898774624,,,,
525,17.516896724700928,532,-72,826979.6368367672,,,,
526,17.545058012008667,532,-72,828337.2561833858,,,,
527,17.574902057647705,532,-72,829692.7267587185,,,,
528,17.60612392425537,532,-72,831045.9493596554,,,,
529,17.644641399383545,531,-71,832396.4372198582,,,,
530,17.67691206932068,531,-71,833744.6338624954,,,,
531,17.700698614120483,531,-71,835091.1416604519,,,,
532,17.731908321380615,531,-71,836435.4335691929,,,,
533,17.76386308670044,531,-71,837777.4566895962,,,,
534,17.81234884262085,531,-71,839116.0373213291,,,,
535,17.84431481361389,531,-71,840452.3483691216,,,,
536,17.871898651123047,531,-71,841786.7009644508,,,,
537,17.90386962890625,531,-71,843118.7836203575,,,,
538,17.93585205078125,531,-71,844448.5955243111,,,,
539,17.96883249282837,531,-71,845776.0658168793,,,,
540,18.001813173294067,531,-71,847101.1944811344,,,,
541,18.032796144485474,531,-71,848424.123354435,,,,
542,18.064778089523315,531,-71,849744.7815096378,,,,
543,18.095760107040405,531,-71,851063.239941597,,,,
544,18.128166913986206,531,-71,852379.397490263,,,,
545,18.160158395767212,531,-71,853693.2836437225,,,,
546,18.208130836486816,531,-71,855003.763753891,,,,
547,18.24010181427002,531,-71,856311.9739246368,,,,
548,18.272083520889282,531,-71,857617.9133942127,,,,
549,18.304065704345703,530,-70,858921.6141109467,,,,
550,18.336047649383545,530,-70,860223.0760915279,,,,
551,18.36802887916565,530,-70,861522.2993860245,,,,
