,Time,Position,P,kp,Setpoint,Pixel Lenght
217,7.20948338508606,14,89.2,,,
218,7.245678424835205,14,89.2,,,
219,7.282409429550171,14,89.2,,,
220,7.314149618148804,14,89.2,,,
221,7.346966028213501,14,89.2,,,
222,7.378346681594849,14,89.2,,,
223,7.410290002822876,14,89.2,,,
224,7.4422736167907715,14,89.2,,,
225,7.474186897277832,14,89.2,,,
226,7.525344133377075,14,89.2,,,
227,7.550947189331055,14,89.2,,,
228,7.583047389984131,14,89.2,,,
229,7.615599870681763,14,89.2,,,
230,7.653084993362427,14,89.2,,,
231,7.679051876068115,14,89.2,,,
232,7.710798025131226,14,89.2,,,
233,7.7427990436553955,14,89.2,,,
234,7.774907827377319,14,89.2,,,
235,7.8068602085113525,13,89.4,,,
236,7.839081048965454,14,89.2,,,
237,7.8928587436676025,14,89.2,,,
238,7.925134658813477,14,89.2,,,
239,7.948595285415649,14,89.2,,,
240,7.981346130371094,14,89.2,,,
241,8.013267040252686,14,89.2,,,
242,8.044746398925781,14,89.2,,,
243,8.077196598052979,14,89.2,,,
244,8.108451843261719,14,89.2,,,
245,8.141314029693604,14,89.2,,,
246,8.173346757888794,14,89.2,,,
247,8.204589366912842,14,89.2,,,
248,8.237060785293579,14,89.2,,,
249,8.28508734703064,14,89.2,,,
250,8.31647777557373,14,89.2,,,
251,8.349209785461426,14,89.2,,,
252,8.388423681259155,14,89.2,,,
253,8.420695304870605,14,89.2,,,
254,8.4474458694458,14,89.2,,,
255,8.477356910705566,14,89.2,,,
256,8.510271787643433,14,89.2,,,
257,8.542285919189453,14,89.2,,,
258,8.573273181915283,14,89.2,,,
259,8.606051683425903,14,89.2,,,
260,8.65413236618042,14,89.2,,,
261,8.686214447021484,14,89.2,,,
262,8.71314525604248,14,89.2,,,
263,8.744880437850952,14,89.2,,,
264,8.776997804641724,14,89.2,,,
265,8.808058500289917,14,89.2,,,
266,8.84104061126709,14,89.2,,,
267,8.871987104415894,14,89.2,,,
268,8.90478777885437,14,89.2,,,
269,8.935929298400879,14,89.2,,,
270,8.967877388000488,14,89.2,,,
271,9.02786660194397,14,89.2,,,
272,9.052827596664429,14,89.2,,,
273,9.084798812866211,14,89.2,,,
274,9.116783857345581,14,89.2,,,
275,9.149500131607056,14,89.2,,,
276,9.181552171707153,14,89.2,,,
277,9.213794946670532,14,89.2,,,
278,9.245624542236328,14,89.2,,,
279,9.27385401725769,14,89.2,,,
280,9.305777549743652,14,89.2,,,
281,9.337584495544434,14,89.2,,,
282,9.369492292404175,14,89.2,,,
283,9.417498350143433,14,89.2,,,
284,9.449675559997559,14,89.2,,,
285,9.481615781784058,14,89.2,,,
286,9.513591766357422,14,89.2,,,
287,9.545101642608643,14,89.2,,,
288,9.577354192733765,14,89.2,,,
289,9.61231017112732,14,89.2,,,
290,9.651638746261597,14,89.2,,,
291,9.677282810211182,14,89.2,,,
292,9.703785419464111,14,89.2,,,
293,9.735709190368652,14,89.2,,,
294,9.783184289932251,14,89.2,,,
295,9.814980506896973,14,89.2,,,
296,9.847112894058228,14,89.2,,,
297,9.879100561141968,14,89.2,,,
298,9.917046785354614,14,89.2,,,
299,9.949795007705688,14,89.2,,,
300,9.982685804367065,14,89.2,,,
301,10.01473093032837,14,89.2,,,
302,10.045931100845337,14,89.2,,,
303,10.078784704208374,14,89.2,,,
304,10.110636711120605,14,89.2,,,
305,10.142491579055786,14,89.2,,,
306,10.195103406906128,14,89.2,,,
307,10.220595359802246,14,89.2,,,
308,10.252663850784302,14,89.2,,,
309,10.284708261489868,14,89.2,,,
310,10.315708637237549,14,89.2,,,
311,10.343437194824219,14,89.2,,,
312,10.37554407119751,13,89.4,,,
313,10.406622886657715,13,89.4,,,
314,10.4385826587677,13,89.4,,,
315,10.471397638320923,13,89.4,,,
316,10.503385782241821,14,89.2,,,
317,10.562471151351929,14,89.2,,,
318,10.586220741271973,14,89.2,,,
319,10.618416786193848,14,89.2,,,
320,10.650752782821655,14,89.2,,,
321,10.682884216308594,14,89.2,,,
322,10.714794635772705,14,89.2,,,
323,10.746078252792358,14,89.2,,,
324,10.778850555419922,14,89.2,,,
325,10.810243129730225,13,89.4,,,
326,10.84036898612976,14,89.2,,,
327,10.871092796325684,14,89.2,,,
328,10.903010606765747,14,89.2,,,
329,10.950116157531738,14,89.2,,,
330,10.982849597930908,14,89.2,,,
331,11.01491093635559,14,89.2,,,
332,11.046029567718506,14,89.2,,,
333,11.083985090255737,14,89.2,,,
334,11.121952056884766,14,89.2,,,
335,11.153713703155518,14,89.2,,,
336,11.179742336273193,14,89.2,,,
337,11.211774349212646,13,89.4,,,
338,11.24374532699585,13,89.4,,,
339,11.274791479110718,13,89.4,,,
340,11.328667402267456,14,89.2,,,
341,11.36252760887146,14,89.2,,,
342,11.39348554611206,14,89.2,,,
343,11.418210983276367,14,89.2,,,
344,11.449668169021606,14,89.2,,,
345,11.482132911682129,13,89.4,,,
346,11.513630151748657,13,89.4,,,
347,11.545364379882812,13,89.4,,,
348,11.578118801116943,14,89.2,,,
349,11.609547853469849,14,89.2,,,
350,11.641448020935059,14,89.2,,,
351,11.697766780853271,14,89.2,,,
352,11.721879959106445,13,89.4,,,
353,11.753885746002197,13,89.4,,,
354,11.785143613815308,13,89.4,,,
355,11.81723141670227,13,89.4,,,
356,11.850309133529663,13,89.4,,,
357,11.881283283233643,13,89.4,,,
358,11.913846492767334,13,89.4,,,
359,11.945000410079956,13,89.4,,,
360,11.977195024490356,13,89.4,,,
361,12.009172677993774,13,89.4,,,
362,12.047073125839233,13,89.4,,,
363,12.096668481826782,13,89.4,,,
364,12.123064994812012,14,89.2,,,
365,12.150007963180542,14,89.2,,,
366,12.182481050491333,14,89.2,,,
367,12.214503049850464,14,89.2,,,
368,12.246549129486084,14,89.2,,,
369,12.28255009651184,14,89.2,,,
370,12.317888259887695,14,89.2,,,
371,12.34434723854065,14,89.2,,,
372,12.375838279724121,14,89.2,,,
373,12.40829849243164,14,89.2,,,
374,12.45620846748352,14,89.2,,,
375,12.487754106521606,14,89.2,,,
376,12.520023107528687,14,89.2,,,
377,12.552054166793823,13,89.4,,,
378,12.58406400680542,13,89.4,,,
379,12.616012811660767,13,89.4,,,
380,12.647579908370972,13,89.4,,,
381,12.679917573928833,14,89.2,,,
382,12.711894512176514,13,89.4,,,
383,12.743279933929443,13,89.4,,,
384,12.775877952575684,14,89.2,,,
385,12.807412385940552,14,89.2,,,
386,12.864176273345947,14,89.2,,,
387,12.888431310653687,14,89.2,,,
388,12.921098470687866,14,89.2,,,
389,12.952872276306152,13,89.4,,,
390,12.984063625335693,13,89.4,,,
391,13.016700029373169,13,89.4,,,
392,13.048728704452515,13,89.4,,,
393,13.080754518508911,14,89.2,,,
394,13.112704753875732,14,89.2,,,
395,13.143921375274658,14,89.2,,,
396,13.176609754562378,13,89.4,,,
397,13.231851577758789,13,89.4,,,
398,13.257042646408081,14,89.2,,,
399,13.289864301681519,14,89.2,,,
400,13.321990251541138,14,89.2,,,
401,13.354292154312134,14,89.2,,,
402,13.387134790420532,14,89.2,,,
403,13.423734664916992,14,89.2,,,
404,13.456012725830078,14,89.2,,,
405,13.487984657287598,14,89.2,,,
406,13.520134210586548,14,89.2,,,
407,13.545565128326416,14,89.2,,,
408,13.577602624893188,14,89.2,,,
409,13.625671625137329,14,89.2,,,
410,13.656684637069702,14,89.2,,,
411,13.689532041549683,14,89.2,,,
412,13.721487760543823,14,89.2,,,
413,13.752598524093628,14,89.2,,,
414,13.785339593887329,14,89.2,,,
415,13.817338466644287,14,89.2,,,
416,13.849520206451416,13,89.4,,,
417,13.88140058517456,13,89.4,,,
418,13.912469148635864,14,89.2,,,
419,13.945202112197876,14,89.2,,,
420,13.99336862564087,14,89.2,,,
421,14.025118350982666,14,89.2,,,
422,14.056325197219849,14,89.2,,,
423,14.089132070541382,14,89.2,,,
424,14.121169090270996,14,89.2,,,
425,14.152251482009888,14,89.2,,,
426,14.184973239898682,14,89.2,,,
427,14.21696662902832,14,89.2,,,
428,14.249062061309814,14,89.2,,,
429,14.281110286712646,13,89.4,,,
430,14.312058210372925,13,89.4,,,
431,14.361050367355347,14,89.2,,,
432,14.392006874084473,14,89.2,,,
433,14.424759864807129,14,89.2,,,
434,14.455978870391846,14,89.2,,,
435,14.487950801849365,14,89.2,,,
436,14.520893096923828,14,89.2,,,
437,14.551893472671509,14,89.2,,,
438,14.584624767303467,14,89.2,,,
439,14.616742134094238,14,89.2,,,
440,14.648760080337524,14,89.2,,,
441,14.679778099060059,14,89.2,,,
442,14.711698293685913,14,89.2,,,
443,14.760549783706665,13,89.4,,,
444,14.79167652130127,13,89.4,,,
445,14.824415922164917,13,89.4,,,
446,14.856591701507568,14,89.2,,,
447,14.888501644134521,14,89.2,,,
448,14.91716742515564,14,89.2,,,
449,14.947837114334106,14,89.2,,,
450,14.979856729507446,14,89.2,,,
451,15.011451959609985,14,89.2,,,
452,15.043423652648926,14,89.2,,,
453,15.08734917640686,14,89.2,,,
454,15.130694150924683,14,89.2,,,
455,15.166657209396362,14,89.2,,,
456,15.198262929916382,13,89.4,,,
457,15.230507850646973,13,89.4,,,
458,15.25524616241455,13,89.4,,,
459,15.288073062896729,14,89.2,,,
460,15.320162773132324,14,89.2,,,
461,15.352145910263062,14,89.2,,,
462,15.38395619392395,14,89.2,,,
463,15.415995836257935,14,89.2,,,
464,15.448021173477173,13,89.4,,,
465,15.475602865219116,13,89.4,,,
466,15.533982992172241,13,89.4,,,
467,15.567278861999512,13,89.4,,,
468,15.598265647888184,13,89.4,,,
469,15.62169075012207,13,89.4,,,
470,15.654402732849121,13,89.4,,,
471,15.685858488082886,13,89.4,,,
472,15.718263864517212,14,89.2,,,
473,15.750273704528809,13,89.4,,,
474,15.78154730796814,13,89.4,,,
475,15.81455659866333,13,89.4,,,
476,15.845678567886353,13,89.4,,,
477,15.901681423187256,14,89.2,,,
478,15.92663025856018,14,89.2,,,
479,15.959526062011719,14,89.2,,,
480,15.990596771240234,14,89.2,,,
481,16.023332357406616,14,89.2,,,
482,16.05371356010437,13,89.4,,,
483,16.08234167098999,14,89.2,,,
484,16.11380648612976,13,89.4,,,
485,16.1464102268219,13,89.4,,,
486,16.17819571495056,14,89.2,,,
487,16.210257291793823,14,89.2,,,
488,16.24131965637207,14,89.2,,,
489,16.29012131690979,14,89.2,,,
490,16.325048446655273,13,89.4,,,
491,16.36576271057129,14,89.2,,,
492,16.39122748374939,14,89.2,,,
493,16.428951501846313,14,89.2,,,
494,16.461370944976807,13,89.4,,,
495,16.486139059066772,13,89.4,,,
496,16.519081592559814,13,89.4,,,
497,16.557435750961304,13,89.4,,,
498,16.582821130752563,14,89.2,,,
499,16.615281581878662,14,89.2,,,
500,16.66951560974121,14,89.2,,,
501,16.693416357040405,14,89.2,,,
502,16.725371599197388,14,89.2,,,
503,16.756908893585205,14,89.2,,,
504,16.789270162582397,14,89.2,,,
505,16.82161259651184,14,89.2,,,
506,16.86058211326599,13,89.4,,,
507,16.88530206680298,13,89.4,,,
508,16.916752099990845,13,89.4,,,
509,16.949211597442627,13,89.4,,,
510,16.98046064376831,13,89.4,,,
511,17.036972284317017,14,89.2,,,
512,17.062398195266724,13,89.4,,,
513,17.093608617782593,13,89.4,,,
514,17.126429796218872,13,89.4,,,
515,17.158607721328735,13,89.4,,,
516,17.186106204986572,14,89.2,,,
517,17.2180118560791,13,89.4,,,
518,17.24945044517517,13,89.4,,,
519,17.281935214996338,13,89.4,,,
520,17.32033348083496,13,89.4,,,
521,17.35635542869568,13,89.4,,,
522,17.382116079330444,13,89.4,,,
523,17.43628692626953,13,89.4,,,
524,17.468038082122803,13,89.4,,,
525,17.49639391899109,13,89.4,,,
526,17.526182651519775,13,89.4,,,
527,17.557174921035767,13,89.4,,,
528,17.589146375656128,13,89.4,,,
529,17.62189507484436,13,89.4,,,
530,17.653963088989258,14,89.2,,,
531,17.68604612350464,14,89.2,,,
532,17.718202829360962,14,89.2,,,
533,17.748966455459595,14,89.2,,,
534,17.8019540309906,14,89.2,,,
535,17.82893180847168,14,89.2,,,
536,17.859960317611694,13,89.4,,,
537,17.89234685897827,13,89.4,,,
538,17.92386031150818,13,89.4,,,
539,17.95624089241028,13,89.4,,,
540,17.987563371658325,13,89.4,,,
541,18.019476175308228,13,89.4,,,
542,18.052303314208984,13,89.4,,,
543,18.084239721298218,13,89.4,,,
544,18.115670919418335,13,89.4,,,
545,18.148099422454834,13,89.4,,,
546,18.203595399856567,13,89.4,,,
547,18.236098527908325,13,89.4,,,
548,18.258838891983032,13,89.4,,,
549,18.290502309799194,13,89.4,,,
550,18.323200702667236,13,89.4,,,
551,18.35513472557068,13,89.4,,,
552,18.395775079727173,13,89.4,,,
553,18.427396297454834,13,89.4,,,
554,18.45934820175171,13,89.4,,,
555,18.491678714752197,13,89.4,,,
556,18.523643493652344,13,89.4,,,
557,18.56219458580017,13,89.4,,,
558,18.59414553642273,13,89.4,,,
559,18.625213623046875,13,89.4,,,
560,18.657960891723633,13,89.4,,,
561,18.68915343284607,13,89.4,,,
562,18.722084522247314,13,89.4,,,
563,18.754294633865356,13,89.4,,,
564,18.794044494628906,13,89.4,,,
565,18.81985855102539,13,89.4,,,
566,18.851661920547485,13,89.4,,,
567,18.883484363555908,13,89.4,,,
568,18.915478944778442,13,89.4,,,
569,18.96291160583496,14,89.2,,,
570,18.994898796081543,14,89.2,,,
571,19.027406692504883,14,89.2,,,
572,19.05916118621826,13,89.4,,,
573,19.086796283721924,13,89.4,,,
574,19.11878538131714,13,89.4,,,
575,19.151549100875854,13,89.4,,,
576,19.1835618019104,13,89.4,,,
577,19.215505123138428,13,89.4,,,
578,19.247496604919434,13,89.4,,,
579,19.278587579727173,13,89.4,,,
580,19.338591814041138,13,89.4,,,
581,19.36307454109192,13,89.4,,,
582,19.394509315490723,13,89.4,,,
583,19.43447518348694,13,89.4,,,
584,19.458245277404785,13,89.4,,,
585,19.49025559425354,13,89.4,,,
586,19.5229651927948,13,89.4,,,
587,19.554980993270874,13,89.4,,,
588,19.58638072013855,13,89.4,,,
589,19.626080751419067,14,89.2,,,
590,19.658248901367188,14,89.2,,,
591,19.706029415130615,14,89.2,,,
592,19.73063635826111,13,89.4,,,
593,19.762720108032227,13,89.4,,,
594,19.79514765739441,13,89.4,,,
595,19.82614827156067,13,89.4,,,
596,19.85787868499756,13,89.4,,,
597,19.890666246414185,13,89.4,,,
598,19.922624111175537,13,89.4,,,
599,19.954017400741577,13,89.4,,,
600,19.98600721359253,13,89.4,,,
601,20.01773691177368,13,89.4,,,
602,20.050479412078857,13,89.4,,,
603,20.09786558151245,13,89.4,,,
604,20.13045597076416,13,89.4,,,
605,20.162348747253418,13,89.4,,,
606,20.194295406341553,13,89.4,,,
607,20.22632074356079,13,89.4,,,
608,20.257522106170654,13,89.4,,,
609,20.290225505828857,13,89.4,,,
610,20.317708253860474,13,89.4,,,
611,20.350208044052124,13,89.4,,,
612,20.38213801383972,13,89.4,,,
613,20.4133780002594,13,89.4,,,
614,20.471567153930664,13,89.4,,,
615,20.505814790725708,13,89.4,,,
616,20.531376600265503,13,89.4,,,
617,20.56340193748474,13,89.4,,,
618,20.594440460205078,13,89.4,,,
619,20.626412391662598,13,89.4,,,
620,20.659162521362305,13,89.4,,,
621,20.69127607345581,13,89.4,,,
622,20.7231867313385,13,89.4,,,
623,20.75429606437683,13,89.4,,,
624,20.786267518997192,13,89.4,,,
625,20.819018125534058,13,89.4,,,
626,20.867222785949707,13,89.4,,,
627,20.905929565429688,13,89.4,,,
628,20.929139375686646,13,89.4,,,
629,20.96912121772766,13,89.4,,,
630,21.001049995422363,13,89.4,,,
631,21.031084775924683,13,89.4,,,
632,21.05880045890808,13,89.4,,,
633,21.090758085250854,14,89.2,,,
634,21.12296772003174,13,89.4,,,
635,21.158931970596313,13,89.4,,,
636,21.19326162338257,13,89.4,,,
637,21.234727382659912,13,89.4,,,
638,21.26583743095398,13,89.4,,,
639,21.297771215438843,13,89.4,,,
640,21.33095693588257,13,89.4,,,
641,21.36277151107788,13,89.4,,,
642,21.394888401031494,13,89.4,,,
643,21.426692724227905,13,89.4,,,
644,21.458480834960938,13,89.4,,,
645,21.490523099899292,13,89.4,,,
646,21.521621227264404,13,89.4,,,
647,21.55450415611267,13,89.4,,,
648,21.602521419525146,13,89.4,,,
649,21.63366675376892,13,89.4,,,
650,21.66149592399597,13,89.4,,,
651,21.693228721618652,13,89.4,,,
652,21.72543501853943,13,89.4,,,
653,21.757395267486572,13,89.4,,,
654,21.789618492126465,13,89.4,,,
655,21.821752071380615,13,89.4,,,
656,21.853678703308105,13,89.4,,,
657,21.885631561279297,13,89.4,,,
658,21.917250394821167,13,89.4,,,
659,21.94948387145996,13,89.4,,,
660,22.00818395614624,13,89.4,,,
661,22.033993005752563,13,89.4,,,
662,22.065125226974487,13,89.4,,,
663,22.097697496414185,13,89.4,,,
664,22.129794359207153,13,89.4,,,
665,22.16134524345398,14,89.2,,,
666,22.194002151489258,14,89.2,,,
667,22.22498893737793,13,89.4,,,
668,22.25783133506775,13,89.4,,,
669,22.28984785079956,13,89.4,,,
670,22.321693658828735,13,89.4,,,
671,22.36917281150818,13,89.4,,,
672,22.401718854904175,13,89.4,,,
673,22.432801961898804,13,89.4,,,
674,22.46575903892517,13,89.4,,,
675,22.50415539741516,13,89.4,,,
676,22.53171157836914,13,89.4,,,
677,22.561201095581055,13,89.4,,,
678,22.593663215637207,13,89.4,,,
679,22.625603914260864,13,89.4,,,
680,22.65754508972168,13,89.4,,,
681,22.684091329574585,13,89.4,,,
682,22.715494632720947,13,89.4,,,
683,22.764317512512207,13,89.4,,,
684,22.795459508895874,13,89.4,,,
685,22.828444242477417,13,89.4,,,
686,22.85940170288086,13,89.4,,,
687,22.89212965965271,13,89.4,,,
688,22.92414689064026,13,89.4,,,
689,22.95532774925232,13,89.4,,,
690,22.988266229629517,13,89.4,,,
691,23.01925802230835,13,89.4,,,
692,23.05203366279602,13,89.4,,,
693,23.08405375480652,13,89.4,,,
694,23.142909288406372,13,89.4,,,
695,23.167139530181885,13,89.4,,,
696,23.199573516845703,13,89.4,,,
697,23.23146915435791,13,89.4,,,
698,23.263503313064575,13,89.4,,,
699,23.2947895526886,13,89.4,,,
700,23.32698392868042,13,89.4,,,
701,23.35895538330078,13,89.4,,,
702,23.391427040100098,13,89.4,,,
703,23.42340397834778,13,89.4,,,
704,23.45464277267456,13,89.4,,,
705,23.487367630004883,13,89.4,,,
706,23.535560607910156,13,89.4,,,
707,23.574772834777832,13,89.4,,,
708,23.60060453414917,13,89.4,,,
709,23.632527589797974,13,89.4,,,
710,23.6636803150177,13,89.4,,,
711,23.69641375541687,13,89.4,,,
712,23.72763681411743,13,89.4,,,
713,23.759594202041626,13,89.4,,,
714,23.79251718521118,13,89.4,,,
715,23.82069182395935,13,89.4,,,
716,23.862282037734985,13,89.4,,,
717,23.910709857940674,13,89.4,,,
718,23.942675352096558,13,89.4,,,
719,23.97096538543701,13,89.4,,,
720,24.0002019405365,13,89.4,,,
721,24.031824827194214,13,89.4,,,
722,24.064334392547607,13,89.4,,,
723,24.096067905426025,13,89.4,,,
724,24.128155946731567,13,89.4,,,
725,24.159250497817993,13,89.4,,,
726,24.19120764732361,13,89.4,,,
727,24.21970558166504,14,89.2,,,
